193,0.7,49,22.389,0,30,4,63
138,1.3,48,22.556,0,30,4,63
178,4.2,48,22.556,0,30,4,64
176,4.6,48,22.556,0,30,4,63
215,4.8,48,22.556,0,30,4,63
197,4,48,22.444,0,30,4,63
223,5.8,48,22.444,0,30,4,63
165,6.7,49,22.389,0,30,4,64
164,4.9,48,22.444,0,30,4,63
172,5.2,48,22.389,0,30,4,63
176,5.7,50,22.167,0,30,4,63
111,1.5,50,22.278,0,30,4,64
132,4.8,49,22.444,0,30,4,63
145,3.3,49,22.5,0,30,4,64
162,6.1,50,22.278,0,30,4,63
175,5.2,50,22.167,0,30,4,63
161,3.3,50,22.278,0,30,4,63
290,2.8,50,22.444,0,30,4,63
228,3.9,49,22.722,0,30,4,64
141,2.2,48,22.944,0,30,4,64
180,2.5,47,23.056,0,30,4,64
167,4.6,47,23,0,30,4,63
143,4,46,23,0,30,4,63
134,5,46,23,0,30,4,63
116,3.1,46,23,0,30,4,63
127,1.3,46,23,0,30,4,63
150,1.7,46,23.056,0,30,4,63
156,4.9,47,22.944,0,30,4,63
165,4.7,48,22.667,0,30,4,63
179,5.2,48,22.556,0,30,4,63
184,5.4,50,22.111,0,30,4,63
179,3.5,49,22.111,0,30,4,63
167,4.5,49,22.167,0,30,4,64
154,2.5,49,22.389,0,30,4,64
182,2.2,48,22.667,0,30,4,64
134,1,47,22.944,0,30,4,64
104,2.4,47,23.111,0,30,4,64
117,2.3,46,23.278,0,30,4,64
112,1.8,45,23.556,0,30,4,64
43,1.9,45,23.611,0,30,4,64
50,2.7,46,23.389,0,30,4,64
120,3.8,46,23.278,0,30,4,63
140,5,44,23.278,0,30,4,64
148,5.4,45,23.222,0,30,4,63
169,7.2,46,22.667,0,30,4,63
182,6,47,22.278,0,30,4,63
160,4.3,47,22.278,0,30,4,63
184,3.6,47,22.222,0,30,4,63
156,1.5,46,22.444,0,30,4,63
169,4.2,47,22.333,0,30,4,63
180,3.3,47,22.278,0,30,4,63
165,2.1,47,22.333,0,30,4,63
160,4.1,47,22.444,0,30,4,63
156,5.5,49,22.222,0,30,4,63
138,6.6,49,22.222,0,30,4,64
135,7.3,48,22.278,0,30,4,64
155,4.3,49,22.222,0,30,4,64
152,3.8,48,22.444,0,30,4,64
137,7.5,48,22.556,0,30,4,63
144,6.9,48,22.556,0,30,4,64
213,3.6,47,22.833,0,30,4,64
159,5.4,47,23,0,30,4,64
163,7.6,47,22.833,0,30,4,64
182,9.8,49,22.444,0,30,4,64
174,6,49,22.389,0,30,4,64
182,2.8,48,22.889,0,30,4,64
196,2.9,47,23.278,0,30,4,64
151,7,46,23.278,0,30,4,64
173,7,47,23,0,30,4,64
164,5.6,47,22.889,0,30,4,64
174,3.6,47,22.722,0,30,4,64
161,4.2,46,23.056,0,30,4,64
187,3.9,46,23.333,0,30,4,64
199,1.5,45,23.778,0,30,4,64
219,2.9,44,24.111,0,30,4,64
185,7.7,45,23.833,0,30,4,64
193,7,46,23.444,0,30,4,64
204,4.9,46,23.333,0,30,4,64
192,4.6,46,23.556,0,30,4,64
182,3.1,45,23.5,0,30,4,64
175,3.1,45,23.556,0,30,4,63
180,4.4,45,23.5,0,30,4,64
203,3.6,45,23.611,0,30,4,64
199,3.5,44,23.889,0,30,4,64
196,5.2,44,23.944,0,30,4,64
209,3.8,43,24.111,0,30,4,64
154,3.6,43,24.222,0,30,4,64
154,0.9,41,24.556,0,30,4,64
157,0.6,40,24.611,0,30,4,64
204,3.4,40,24.889,0,30,4,64
180,6.2,40,24.778,0,30,4,64
201,5.5,39,24.556,0,30,4,64
178,7.1,40,24.222,0,30,4,64
189,3,40,24.222,0,30,4,64
10,1.4,40,24.444,0,30,4,64
8,0.6,40,24.556,0,30,4,64
346,0,39,24.722,0,30,4,64
29,0,39,24.889,0,30,4,64
190,0.4,39,24.944,0,30,4,64
189,1.2,39,24.944,0,30,4,64
178,3.9,40,24.722,0,30,4,64
160,5,41,24.389,0,30,4,64
192,3.6,41,24.611,0,30,4,64
178,6.4,42,24.389,0,30,4,64
173,4.5,43,24.056,0,30,4,64
163,4.2,42,24.111,0,30,4,64
158,5.5,42,24.111,0,30,4,64
164,4.1,41,24.222,0,30,4,64
175,2.4,41,24.611,0,30,4,64
155,4.4,41,24.556,0,30,4,64
137,3.9,41,24.667,0,30,4,64
106,3.1,40,24.778,0,30,4,64
194,5.3,40,24.889,0,30,4,64
183,5.5,40,24.611,0,30,4,64
161,3.4,40,24.556,0,30,4,64
166,1.1,41,24.5,0,30,4,64
149,0.7,40,24.833,0,30,4,64
132,2.4,39,24.889,0,30,4,64
175,3,40,24.778,0,30,4,64
164,0.9,40,24.722,0,30,4,64
163,2.7,40,25,0,30,4,64
183,2.8,39,25.056,0,30,4,64
176,3.3,40,24.944,0,30,4,64
190,4,40,24.944,0,30,4,64
202,3.4,39,25.167,0,30,4,64
180,4.3,39,25.278,0,30,4,64
181,5.5,40,25,0,30,4,64
170,4,40,25,0,30,4,64
209,5.7,39,25.278,0,30,4,64
189,5.6,40,25.167,0,30,4,64
185,4.1,40,24.944,0,30,4,64
227,3.7,40,25.111,0,30,4,64
220,3.8,39,25.444,0,30,4,64
22,1.7,38,25.667,0,30,4,64
129,1,38,25.889,0,30,4,64
176,2.5,37,26.167,0,30,4,64
216,5.7,37,26.278,0,30,4,64
182,3,37,26.167,0,30,4,64
150,3.2,37,26.056,0,30,4,64
169,4.1,37,26.056,0,30,4,64
178,4.8,38,25.444,0,30,4,64
176,3.4,38,25.444,0,30,4,64
172,4.9,39,25.389,0,30,4,64
185,4,39,25.333,0,30,4,64
132,2,38,25.5,0,30,4,64
105,0.5,38,25.778,0,30,4,64
166,1.5,38,25.889,0,30,4,64
176,1.8,37,25.944,0,30,4,64
176,5.5,38,25.722,0,30,4,64
149,3.3,39,25.333,0,30,4,64
151,1.4,39,25.556,0,30,4,64
184,1.3,38,25.722,0,30,4,64
138,1.7,38,25.556,0,30,4,64
44,0.3,38,25.556,0,30,4,64
224,0.9,38,25.833,0,30,4,64
165,1.2,38,26,0,30,4,64
174,3.6,39,25.667,0,30,4,64
196,3.5,39,25.556,0,30,4,64
225,2.9,38,25.889,0,30,4,64
329,1.1,37,26.056,0,30,4,64
133,1.1,38,25.944,0,30,4,64
170,4.9,39,25.444,0,30,4,64
125,2,39,25.278,0,30,4,64
112,0.8,39,25.389,0,30,4,64
167,3.7,39,25.333,0,30,4,64
136,1.7,39,25.333,0,30,4,64
153,0,39,25.444,0,30,4,64
157,0.4,39,25.556,0,30,4,64
195,1.8,38,25.722,0,30,4,64
209,1.6,38,25.889,0,30,4,64
144,3.5,38,25.889,0,30,4,64
129,2.8,37,26.056,0,30,4,64
114,2.9,37,25.944,0,30,4,64
157,3,38,25.667,0,30,4,64
176,6.4,39,25.167,0,30,4,64
211,4.7,39,24.889,0,30,4,64
194,3.1,39,25,0,30,4,64
191,2.8,39,25.056,0,30,4,64
190,3.2,39,25.167,0,30,4,64
175,2.7,38,25.389,0,30,4,64
215,2,37,25.667,0,30,4,64
216,2.4,37,25.944,0,30,4,64
208,2.3,36,26.111,0,30,4,64
219,2.2,36,26.333,0,30,4,64
191,1.6,36,26.444,0,30,4,64
126,3.4,36,26.556,0,30,4,64
104,2,35,26.667,0,30,4,64
157,4.3,36,26.444,0,30,4,64
158,4.7,37,25.889,0,30,4,64
177,5.5,37,25.722,0,30,4,64
211,6.1,38,25.611,0,30,4,64
210,5.7,37,25.556,0,30,4,64
196,4.6,38,25.5,0,30,4,64
200,5.1,38,25.278,0,30,4,64
225,3.2,38,25.444,0,30,4,64
191,3.3,37,25.667,0,30,4,64
170,4.7,38,25.222,0,30,4,64
161,4.7,39,25.056,0,30,4,64
177,4.9,39,25,0,30,4,64
201,2.9,38,25.278,0,30,4,64
171,5,38,25.444,0,30,4,64
145,6.7,38,25.389,0,30,4,64
150,4.2,38,25.333,0,30,4,64
153,3.2,38,25.444,0,30,4,64
163,3.9,38,25.5,0,30,4,64
176,6.4,38,25.278,0,30,4,64
171,5.3,38,25.167,0,30,4,64
166,5,38,25.389,0,30,4,64
156,3,37,25.556,0,30,4,64
180,2.6,37,25.611,0,30,4,64
179,4.4,37,25.667,0,30,4,64
119,1.1,37,25.722,0,30,4,64
152,2.7,36,26.056,0,30,4,64
167,2.4,36,26,0,30,4,64
180,3.2,36,26.056,0,30,4,64
204,5,36,26.056,0,30,4,64
222,6.8,36,25.944,0,30,4,64
299,3.1,36,26,0,30,4,64
43,0.9,35,26.222,0,30,4,64
59,1,36,26.333,0,30,4,64
132,1.6,36,26.222,0,30,4,64
266,3.8,35,26.222,0,30,4,64
225,6.4,34,26.333,0,30,4,64
219,6.2,35,26.167,0,30,4,64
206,4,35,26.222,0,30,4,64
156,2.2,34,26.444,0,30,4,64
159,1.7,35,26.5,0,30,4,64
88,1.1,34,26.667,0,30,4,64
91,1.8,34,26.889,0,30,4,64
171,6.7,34,26.5,0,30,4,64
176,7.1,36,25.944,0,30,4,64
210,5.1,36,25.889,0,30,4,64
189,6.4,36,25.778,0,30,4,64
195,5.7,36,25.778,0,30,4,64
190,5.9,36,25.778,0,30,4,64
187,7.3,37,25.5,0,30,4,64
177,5.5,36,25.5,0,30,4,64
197,3.8,36,25.5,0,30,4,64
202,3.8,36,25.667,0,30,4,64
203,2.1,35,26,0,30,4,64
192,2,35,26.333,0,30,4,64
199,4.6,35,26.333,0,30,4,64
197,4.4,35,26.167,0,30,4,64
176,3.3,35,26.111,0,30,4,64
180,7.9,36,25.889,0,30,4,64
176,6.4,36,25.556,0,30,4,64
175,5.8,36,25.556,0,30,4,64
164,4.5,36,25.556,0,30,4,64
160,5.2,36,25.667,0,30,4,64
139,6.4,36,25.778,0,30,4,64
152,5.9,36,25.889,0,30,4,64
139,5.5,36,25.722,0,30,4,64
149,5.9,36,25.889,0,30,4,64
152,3.6,35,26.111,0,30,4,64
208,3.7,35,26.222,0,30,4,64
206,3.7,35,26.333,0,30,4,64
188,5.9,35,26.222,0,30,4,64
224,6.2,35,26.167,0,30,4,64
208,5.5,35,25.944,0,30,4,64
181,6.4,36,25.722,0,30,4,64
216,4.9,37,25.722,0,30,4,64
212,5.1,36,25.944,0,30,4,64
183,3.5,35,26.056,0,30,4,64
188,4.9,35,26.056,0,30,4,64
169,5,36,25.833,0,30,4,64
175,6.2,36,25.611,0,30,4,64
171,6.1,36,25.556,0,30,4,64
158,6.8,36,25.611,0,30,4,64
156,6.4,36,25.444,0,30,4,64
153,5.6,35,25.611,0,30,4,64
154,5.5,36,25.389,0,30,4,64
180,6.6,36,25.333,0,30,4,64
178,4.4,36,25.222,0,30,4,64
186,7.5,36,25.278,0,30,4,64
186,4.9,36,25.389,0,30,4,64
182,4.4,36,25.278,0,30,4,64
180,7.1,36,25.278,0,30,4,64
172,6.5,36,25.222,0,30,4,64
156,4.9,37,25.278,0,30,4,64
177,5.2,36,25.556,0,30,4,64
157,5.7,36,25.667,0,30,4,64
174,7.2,36,25.556,0,30,4,64
165,5.7,37,25.333,0,30,4,64
157,4.7,37,25.278,0,30,4,64
154,7.2,36,25.5,0,30,4,64
183,5.9,36,25.444,0,30,4,64
185,6.5,36,25.444,0,30,4,64
161,2.8,36,25.389,0,30,4,64
200,4.2,37,25.444,0,30,4,64
182,4.9,37,25.444,0,30,4,64
179,4.2,37,25.556,0,30,4,64
215,4.9,36,25.611,0,30,4,64
197,3.9,36,25.667,0,30,4,64
183,3.5,36,25.611,0,30,4,64
183,4.8,36,25.667,0,30,4,64
185,8.2,36,25.611,0,30,4,64
175,7,37,25.167,0,30,4,64
181,8.3,37,25,0,30,4,64
179,7.1,38,24.833,0,30,4,64
179,6.7,38,24.778,0,30,4,64
170,4.3,37,24.778,0,30,4,64
178,3.2,37,25.111,0,30,4,64
194,6.4,36,25.278,0,30,4,64
157,5.3,36,25.333,0,30,4,64
167,5.2,36,25.278,0,30,4,64
149,5.4,35,25.444,0,30,4,64
146,3.6,35,25.556,0,30,4,64
124,1.4,35,25.667,0,30,4,64
146,2.4,35,25.722,0,30,4,64
174,3.8,36,25.611,0,30,4,64
180,6.9,36,25.389,0,30,4,64
138,6.2,36,25.222,0,30,4,64
154,6.7,36,25.278,0,30,4,64
153,5.6,36,25.389,0,30,4,64
164,3.9,36,25.333,0,30,4,64
159,5.2,36,25.333,0,30,4,64
181,3.9,36,25.333,0,30,4,64
199,5,36,25.389,0,30,4,64
206,4.9,36,25.5,0,30,4,64
185,2.6,36,25.611,0,30,4,64
200,2.9,35,25.833,0,30,4,64
173,4.6,35,25.944,0,30,4,64
169,5.7,36,25.611,0,30,4,64
170,4.9,37,25.389,0,30,4,64
179,3.5,37,25.444,0,30,4,64
206,2.1,36,25.667,0,30,4,64
179,5.7,36,25.611,0,30,4,64
170,6.1,37,25.278,0,30,4,64
177,6.4,37,24.944,0,29.9,4,64
190,6.3,38,24.889,0,29.9,4,64
181,3.7,37,25.111,0,29.9,4,64
181,5.9,37,25.167,0,29.9,4,64
178,5.6,38,25,0,29.9,4,64
153,3.5,37,25.222,0,30,4,64
158,3.6,37,25.222,0,30,4,64
202,3.1,37,25.444,0,30,4,64
159,2.7,36,25.556,0,30,4,64
159,5.7,36,25.444,0,30,4,64
159,5.3,36,25.278,0,30,4,64
163,4.1,37,25.222,0,30,4,64
145,4.9,36,25.333,0,30,4,64
177,6.6,37,25.167,0,30,4,64
167,7,37,25.056,0,29.9,4,64
155,4.2,37,25.167,0,30,4,64
166,6.5,37,25.167,0,30,4,64
171,6.1,37,25,0,29.9,4,64
164,4.5,37,25.056,0,30,4,64
171,5.3,37,25.056,0,29.9,4,64
180,4.9,38,25.056,0,29.9,4,64
179,4.3,37,25.111,0,30,4,64
184,2.6,37,25.333,0,30,4,64
209,2.4,37,25.444,0,30,4,64
167,6.3,37,25.222,0,30,4,64
174,5.3,38,24.944,0,29.9,4,64
191,4.6,38,24.944,0,29.9,4,64
181,5.1,38,24.889,0,29.9,4,64
162,6.5,38,24.778,0,29.9,4,64
180,6.6,38,24.667,0,29.9,4,64
193,4.5,38,24.611,0,29.9,4,64
159,4.7,38,24.778,0,29.9,4,64
199,3.2,38,24.778,0,29.9,4,64
170,3.9,38,24.889,0,29.9,4,64
192,3.3,37,24.944,0,29.9,4,64
146,3.7,37,25.111,0,30,4,64
174,5.3,38,24.833,0,29.9,4,64
165,4.4,38,24.833,0,29.9,4,64
159,4.8,38,24.833,0,29.9,4,64
179,5.8,38,24.722,0,29.9,4,64
175,5.3,39,24.556,0,30,4,64
172,5.7,39,24.5,0,30,4,64
173,4.3,39,24.556,0,30,4,64
159,5,39,24.5,0,29.9,4,64
185,5.1,39,24.5,0,29.9,4,64
188,3.5,39,24.556,0,29.9,4,64
173,5.3,39,24.444,0,29.9,4,64
161,5,39,24.389,0,29.9,4,64
173,3.5,39,24.444,0,29.9,4,63
172,3.4,40,24.444,0,29.9,4,64
160,5.1,39,24.444,0,29.9,4,64
181,6.3,40,24.333,0,29.9,4,64
166,4.9,40,24.167,0,29.9,4,64
168,4.8,40,24.278,0,29.9,4,64
175,3.6,40,24.389,0,29.9,4,64
161,4.7,40,24.278,0,29.9,4,63
163,4.3,40,24.333,0,29.9,4,63
166,3.4,40,24.389,0,29.9,4,64
170,3.5,40,24.444,0,29.9,4,64
174,3.1,40,24.556,0,29.9,4,64
180,4.3,40,24.389,0,29.9,4,64
165,3.1,40,24.333,0,29.9,4,64
177,2.7,40,24.389,0,29.9,4,64
174,3.4,40,24.389,0,29.9,4,64
165,3.9,40,24.444,0,29.9,4,64
180,5.2,41,24.222,0,30,4,63
176,4,41,24.056,0,30,4,63
175,4.7,41,24,0,30,4,62
176,4.2,41,24,0,30,4,61
171,3.7,41,24.056,0,30,4,60
171,2.2,41,24,0,30,4,60
153,1.2,41,24.111,0,30,4,59
167,2.1,41,24.278,0,30,4,58
164,2.5,41,24.389,0,30,4,57
180,2.5,41,24.444,0,30,4,56
180,3.6,41,24.222,0,30,4,55
177,3.4,42,24.056,0,30,4,53
164,2.9,42,24.056,0,30,4,52
165,3.8,42,24.111,0,30,4,51
164,2.8,42,24.056,0,30,4,50
162,2.7,42,24.167,0,30,4,49
168,2.6,42,24.111,0,30,4,47
160,2.5,42,24.056,0,30,4,46
164,3,42,24.111,0,30,4,45
166,2.8,42,24.222,0,30,4,43
159,2.7,42,23.944,0,30,4,42
170,2.6,43,23.833,0,30,4,41
169,2.8,43,23.889,0,30,4,40
163,2.7,42,23.944,0,30,4,39
161,4,42,23.944,0,30,4,38
156,2.9,42,23.889,0,30,4,37
150,2.9,42,23.889,0,30,4,35
156,3,42,24,0,30,4,34
154,3.3,42,24,0,30,4,33
168,7.4,43,23.5,0,30,4,32
155,5.1,44,23.111,0,30,4,32
153,6.9,45,22.833,0,30,4,31
159,6.9,46,22.667,0,30,4,30
178,7.3,47,22.5,0,30,4,29
156,8.8,48,22.278,0,30,4,29
164,5.4,48,22.167,0,30,4,28
166,5.8,48,22.111,0,30,4,27
158,6.8,48,22.056,0,30,4,26
170,6.8,49,22,0,30,4,26
165,5.7,49,22,0,30,4,26
176,7.6,49,21.944,0,30,4,25
154,4.8,49,21.833,0,30,4,25
163,4,49,21.889,0,30,4,25
156,6.8,49,21.944,0,30,4,24
160,5.5,49,21.944,0,30,4,24
168,7.8,50,21.778,0,30,4,24
158,8.2,50,21.722,0,30,4,24
168,7.4,51,21.611,0,30,4,24
162,4.6,51,21.667,0,30,4,24
174,5.5,51,21.667,0,30,4,24
170,4.4,51,21.611,0,30,4,23
179,4.5,51,21.611,0,30,4,23
165,3.9,51,21.611,0,30,4,23
156,4.2,51,21.556,0,30,4,23
163,3.7,51,21.667,0,30,4,23
178,3.4,51,21.722,0,30,4,23
169,3.5,50,21.833,0,30,4,23
164,3.1,50,21.833,0,30,4,23
177,3.2,51,21.722,0,30,4,23
169,5.8,51,21.667,0,30,4,23
166,3.2,51,21.722,0,30,4,23
171,4,51,21.667,0,30,4,23
157,4.2,51,21.667,0,30,4,23
161,5.6,51,21.611,0,30,4,23
173,4.6,52,21.556,0,30,4,23
158,4.7,52,21.389,0,30,4,23
163,4.8,53,21.222,0,30,4,23
147,4.9,53,21.278,0,30,4,23
165,5.7,53,21.278,0,30,4,23
151,6.7,53,21.278,0,30,4,23
150,6.4,54,20.944,0,30,4,23
167,7,54,20.833,0,30,4,23
171,8.3,54,20.833,0,30,4,23
163,7.1,54,20.778,0,30,4,23
169,6.2,55,20.722,0,30,4,23
165,5.3,54,20.778,0,30,4,23
164,7.4,55,20.722,0,30,4,23
165,6.9,55,20.611,0,30,4,23
169,6,55,20.611,0,30,4,23
160,8,55,20.611,0,30,4,23
170,6,55,20.556,0,30,4,23
170,7.6,56,20.444,0,30,4,23
145,6,55,20.5,0,30,4,23
144,6.3,55,20.556,0,30,4,23
161,7.5,56,20.444,0,30,4,23
170,8.7,56,20.278,0,30,4,23
170,4.8,56,20.222,0,30,4,23
169,5.8,56,20.278,0,30,4,13
169,6.6,56,20.389,0,30,4,12
177,6.1,57,20.111,0,30,4,13
169,3.7,56,20.278,0,30,4,12
155,5.3,56,20.333,0,30,4,12
162,5.6,56,20.389,0,30,4,13
175,5.5,56,20.333,0,30,4,12
154,2.9,56,20.389,0,30,4,12
159,4,56,20.389,0,30,4,12
159,6.4,56,20.389,0,30,4,23
160,6.5,56,20.278,0,30,4,23
154,4.7,57,20.222,0,30,4,23
163,6.6,57,20.056,0,30,4,23
155,7.3,57,20.111,0,30,4,23
161,6.3,57,20,0,30,4,23
148,6.2,57,20,0,30,4,23
154,5.7,57,20.056,0,30,4,23
163,6.1,58,19.944,0,30,4,22
158,4.2,57,20.056,0,30,4,22
177,7.7,58,19.778,0,30,4,23
171,5.3,59,19.667,0,30,4,23
166,8.1,59,19.667,0,30,4,23
176,6.9,59,19.611,0,30,4,23
158,6.2,59,19.667,0,30,4,23
164,5.4,59,19.722,0,30,4,23
156,6.8,59,19.667,0,30,4,23
172,3.8,59,19.778,0,30,4,23
148,4,58,19.833,0,30,4,23
159,3,58,19.889,0,30,4,23
